"","DATE","AGEGR","DEATHS","CASES","HOSPITALIZATIONS","NEGATIVE_TESTS","HOSPITAL_DEATHS","NON_HOSPITAL_DEATHS","NON_HOSPITAL_PREDEATH_DIAGNOSIS","PRE_SYMPTOMATIC_DIAGNOSIS","SYMPTOMS_POST_DIAGNOSIS","MILD_SYMPTOMATIC_DIAGNOSIS","MILD_SYMPTOMS_PRE_DIAGNOSIS","SEVERE_SYMPTOMATIC_DIAGNOSIS","SEVERE_SYMPTOMS_PRE_DIAGNOSIS","SEVERE_SYMPTOMS_PRE_DIAGNOSIS_EARLY","SEVERE_SYMPTOMS_PRE_DIAGNOSIS_LATE","SEVERE_SYMPTOMATIC_DIAGNOSIS_EARLY","SEVERE_SYMPTOMATIC_DIAGNOSIS_LATE","PRE_DEATH_HOSPITALIZATION","NO_DEATH_HOSPITALIZATION","CASES_NO_DEATH_NO_HOSPITALIZATION"
"1029",2020-09-14,0,0,22,0,312,0,0,0,6,7,10,11,0,0,0,0,0,0,0,0,22
"1030",2020-09-14,1,1,65,1,1150,0,1,0,41,50,47,54,1,3,1,0,1,0,0,1,63
"1031",2020-09-14,2,0,17,1,637,0,0,0,10,13,10,12,1,2,0,0,0,1,0,1,15
"1032",2020-09-14,3,0,5,1,216,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,4
"1033",2020-09-15,0,0,15,0,511,0,0,0,7,10,9,12,0,0,0,0,0,0,0,0,15
"1034",2020-09-15,1,1,45,1,1701,1,0,1,22,33,29,38,1,3,2,1,0,1,0,1,43
"1035",2020-09-15,2,0,15,2,684,0,0,0,9,11,11,12,0,1,0,1,0,0,1,1,15
"1036",2020-09-15,3,2,6,0,202,0,2,2,3,1,2,1,2,1,0,2,0,2,0,0,3
"1037",2020-09-16,0,0,19,0,441,0,0,0,10,7,11,7,0,1,0,0,0,0,0,0,19
"1038",2020-09-16,1,0,49,0,1439,0,0,0,34,18,38,24,2,0,0,0,1,1,0,0,47
"1039",2020-09-16,2,1,15,3,545,1,0,0,9,4,8,4,2,1,1,1,1,1,0,3,13
"1040",2020-09-16,3,1,3,2,151,1,0,0,0,1,2,2,0,1,0,0,0,0,0,2,3
"1041",2020-09-17,0,0,18,0,436,0,0,0,7,3,12,8,0,0,0,0,0,0,0,0,18
"1042",2020-09-17,1,0,55,0,1338,0,0,0,32,35,41,44,0,0,0,0,0,0,0,0,55
"1043",2020-09-17,2,0,24,2,440,0,0,0,12,13,12,11,1,3,2,1,1,0,0,2,22
"1044",2020-09-17,3,0,4,2,220,0,0,0,2,0,0,0,3,1,1,1,2,1,0,2,1
"1045",2020-09-18,0,0,11,1,354,0,0,0,8,3,7,3,1,0,0,1,0,1,0,1,10
"1046",2020-09-18,1,0,50,0,1262,0,0,0,34,26,37,30,2,1,1,0,2,0,0,0,48
"1047",2020-09-18,2,0,18,1,512,0,0,0,15,13,15,13,1,1,1,0,1,0,0,1,17
"1048",2020-09-18,3,2,2,1,184,1,1,0,0,2,0,1,0,1,0,0,0,0,0,1,1
"1049",2020-09-19,0,0,14,0,308,0,0,0,2,6,6,10,0,0,0,0,0,0,0,0,14
"1050",2020-09-19,1,0,43,0,1074,0,0,0,25,28,30,34,1,0,0,0,1,0,0,0,42
"1051",2020-09-19,2,1,10,3,639,0,1,0,8,9,8,9,1,1,0,0,0,1,0,3,9
"1052",2020-09-19,3,0,2,2,208,0,0,0,1,2,0,1,1,1,1,2,0,1,1,1,1
"1053",2020-09-20,0,0,2,0,190,0,0,0,1,10,1,10,0,0,0,0,0,0,0,0,2
"1054",2020-09-20,1,1,8,2,414,0,1,0,5,34,5,33,0,1,1,1,0,0,0,2,7
"1055",2020-09-20,2,2,3,2,206,2,0,0,3,20,2,16,1,4,2,1,0,1,0,2,2
"1056",2020-09-20,3,1,3,1,104,1,0,0,1,3,2,2,0,2,0,1,0,0,0,1,2
"1057",2020-09-21,0,0,19,0,496,0,0,0,7,12,10,15,0,0,0,0,0,0,0,0,19
"1058",2020-09-21,1,0,73,6,1791,0,0,1,44,52,50,61,3,0,0,2,0,3,0,6,70
"1059",2020-09-21,2,1,27,2,730,1,0,0,14,17,12,14,4,5,2,2,3,1,0,2,21
"1060",2020-09-21,3,1,4,0,313,1,0,0,2,5,0,0,2,5,2,0,1,1,0,0,2
"1061",2020-09-22,0,0,19,0,512,0,0,0,11,7,12,8,0,0,0,0,0,0,0,0,19
"1062",2020-09-22,1,0,61,2,1543,0,0,0,43,39,43,39,1,1,1,0,1,0,0,2,59
"1063",2020-09-22,2,0,13,2,617,0,0,0,10,14,9,13,2,2,1,1,1,1,1,1,11
"1064",2020-09-22,3,0,5,2,203,0,0,1,2,7,2,5,1,3,2,1,1,0,2,0,2
"1065",2020-09-23,0,0,20,0,452,0,0,0,11,6,15,10,0,0,0,0,0,0,0,0,20
"1066",2020-09-23,1,0,58,0,1563,0,0,0,41,40,47,46,0,0,0,0,0,0,0,0,58
"1067",2020-09-23,2,0,17,2,551,0,0,0,11,19,14,21,0,1,0,0,0,0,0,2,17
"1068",2020-09-23,3,1,4,0,155,0,1,1,4,3,3,3,1,0,0,0,1,0,0,0,3
"1069",2020-09-24,0,0,22,1,452,0,0,0,6,6,11,11,0,0,0,0,0,0,0,1,22
"1070",2020-09-24,1,0,67,1,1532,0,0,0,34,39,42,47,0,0,0,0,0,0,0,1,66
"1071",2020-09-24,2,0,32,6,494,0,0,1,21,16,22,18,3,2,0,3,1,2,1,5,28
"1072",2020-09-24,3,3,7,4,118,1,2,0,5,1,3,2,3,0,0,3,0,3,2,2,4
"1073",2020-09-25,0,0,17,0,565,0,0,0,5,12,8,15,0,0,0,0,0,0,0,0,17
"1074",2020-09-25,1,0,73,1,1391,0,0,0,51,43,52,43,1,2,2,0,1,0,0,1,72
"1075",2020-09-25,2,1,22,1,608,1,0,0,17,13,14,13,4,1,1,1,2,2,0,1,18
"1076",2020-09-25,3,0,5,5,167,0,0,0,4,3,1,2,3,1,0,2,1,2,2,3,2
"1077",2020-09-26,0,0,19,0,331,0,0,0,10,19,12,21,0,0,0,0,0,0,0,0,19
"1078",2020-09-26,1,0,53,0,1216,0,0,0,34,35,39,38,0,2,1,0,0,0,0,0,53
"1079",2020-09-26,2,0,15,1,585,0,0,0,8,12,8,9,1,4,3,1,0,1,0,1,14
"1080",2020-09-26,3,2,4,0,201,2,0,0,1,2,1,2,1,1,1,0,1,0,0,0,2
"1081",2020-09-27,0,0,9,1,173,0,0,0,5,28,9,31,0,1,0,0,0,0,1,0,9
"1082",2020-09-27,1,0,14,0,351,0,0,0,11,45,10,44,1,1,0,0,1,0,0,0,13
"1083",2020-09-27,2,0,7,3,243,0,0,0,4,8,3,8,1,0,0,1,0,1,0,3,5
"1084",2020-09-27,3,0,1,1,119,0,0,0,1,3,1,2,0,1,0,0,0,0,0,1,1
"1085",2020-09-28,0,1,83,0,571,1,0,0,29,25,43,39,0,0,0,0,0,0,0,0,83
"1086",2020-09-28,1,0,99,1,1971,0,0,0,59,53,73,65,0,2,1,0,0,0,0,1,99
"1087",2020-09-28,2,0,40,1,826,0,0,0,29,18,27,16,2,2,1,0,2,0,0,1,36
"1088",2020-09-28,3,1,8,1,301,0,1,0,6,1,5,1,1,0,0,1,0,1,0,1,7
"1089",2020-09-29,0,0,49,1,481,0,0,0,22,19,30,26,0,1,0,1,0,0,0,1,49
"1090",2020-09-29,1,0,82,0,1627,0,0,1,49,36,59,46,1,1,1,0,1,0,0,0,81
"1091",2020-09-29,2,0,32,3,645,0,0,0,21,15,20,16,4,2,1,1,2,2,1,2,27
"1092",2020-09-29,3,1,7,2,215,1,0,0,1,2,0,2,1,0,0,0,0,1,1,1,5
"1093",2020-09-30,0,0,44,1,428,0,0,0,23,20,26,23,1,1,0,0,0,1,0,1,42
"1094",2020-09-30,1,0,72,3,1572,0,0,0,44,51,47,55,4,3,1,3,2,2,0,3,68
"1095",2020-09-30,2,1,28,0,590,0,1,0,19,12,18,11,1,1,0,0,1,0,0,0,26
"1096",2020-09-30,3,1,10,2,146,0,1,0,3,4,2,2,1,2,0,1,1,0,2,0,7
"1097",2020-10-01,0,0,36,0,460,0,0,0,14,18,21,25,0,0,0,0,0,0,0,0,36
"1098",2020-10-01,1,1,86,0,1643,0,1,0,49,43,55,51,2,0,0,0,1,1,0,0,84
"1099",2020-10-01,2,3,27,4,581,2,1,0,11,15,14,14,1,5,2,0,1,0,0,4,25
"1100",2020-10-01,3,3,9,6,147,0,3,1,4,3,5,4,2,2,1,1,1,1,1,5,6
"1101",2020-10-02,0,0,48,0,437,0,0,0,25,18,31,23,0,1,1,0,0,0,0,0,48
"1102",2020-10-02,1,1,79,2,1692,0,1,1,52,53,59,60,1,1,1,1,0,1,0,2,77
"1103",2020-10-02,2,0,25,0,769,0,0,0,14,14,15,14,2,3,0,0,1,1,0,0,22
"1104",2020-10-02,3,1,4,0,234,0,1,1,2,7,1,5,1,2,1,0,1,0,0,0,2
"1105",2020-10-03,0,0,31,1,409,0,0,0,17,20,18,22,1,0,0,1,0,1,0,1,29
"1106",2020-10-03,1,0,71,0,1522,0,0,1,49,49,53,53,0,0,0,0,0,0,0,0,70
"1107",2020-10-03,2,0,28,3,736,0,0,0,17,18,15,20,5,1,1,2,2,3,1,2,23
"1108",2020-10-03,3,2,8,2,237,1,1,0,7,1,5,1,2,0,0,2,1,1,1,1,5
"1109",2020-10-04,0,0,13,1,248,0,0,0,5,21,6,22,0,0,0,0,0,0,0,1,13
"1110",2020-10-04,1,0,15,1,492,0,0,0,8,61,9,60,0,2,0,0,0,0,0,1,15
"1111",2020-10-04,2,0,7,3,286,0,0,0,3,17,2,17,2,1,0,2,0,2,0,3,5
"1112",2020-10-04,3,0,3,1,121,0,0,0,1,2,1,2,1,1,0,1,0,1,0,1,2
"1113",2020-10-05,0,0,52,0,676,0,0,0,29,15,34,19,0,1,0,0,0,0,0,0,52
"1114",2020-10-05,1,0,123,1,2558,0,0,0,80,67,88,75,1,1,0,0,1,0,0,1,122
"1115",2020-10-05,2,0,27,3,1077,0,0,0,19,18,18,17,1,1,0,1,0,1,0,3,26
"1116",2020-10-05,3,5,4,4,353,4,1,0,2,5,1,3,1,2,1,1,0,1,1,3,2
"1117",2020-10-06,0,0,49,0,567,0,0,0,18,23,23,29,1,0,0,0,1,0,0,0,48
"1118",2020-10-06,1,1,87,2,2191,0,1,0,50,65,58,72,1,2,2,0,1,0,0,2,85
"1119",2020-10-06,2,0,27,7,898,0,0,0,15,19,17,20,2,3,3,2,0,2,1,6,24
"1120",2020-10-06,3,3,7,2,253,3,0,0,6,3,2,1,4,2,1,2,1,3,2,0,3
"1121",2020-10-07,0,0,36,1,602,0,0,0,26,15,28,18,1,0,0,1,0,1,0,1,34
"1122",2020-10-07,1,1,111,2,2136,0,1,0,66,61,71,66,3,3,2,1,2,1,0,2,108
"1123",2020-10-07,2,1,27,4,832,1,0,0,17,18,18,21,4,2,0,3,2,2,1,3,23
"1124",2020-10-07,3,3,10,1,223,2,1,0,4,3,4,1,1,3,2,0,0,1,0,1,7
"1125",2020-10-08,0,0,31,0,428,0,0,0,13,11,17,15,0,0,0,0,0,0,0,0,31
"1126",2020-10-08,1,0,92,1,1856,0,0,0,55,40,64,50,2,1,0,1,1,1,0,1,90
"1127",2020-10-08,2,1,39,1,627,1,0,0,25,12,27,15,2,1,1,0,1,1,0,1,37
"1128",2020-10-08,3,1,4,2,194,0,0,0,2,3,1,1,1,2,0,1,1,0,1,1,1
"1129",2020-10-09,0,0,47,0,426,0,0,0,13,7,18,12,0,0,0,0,0,0,0,0,47
"1130",2020-10-09,1,0,100,1,1815,0,0,0,55,58,68,73,2,0,0,0,2,0,0,1,98
"1131",2020-10-09,2,1,25,2,685,1,0,0,11,12,10,11,3,3,2,1,2,1,0,2,21
"1132",2020-10-09,3,1,11,0,225,1,0,0,3,1,3,1,1,1,1,0,1,0,0,0,8
"1133",2020-10-10,0,0,17,0,349,0,0,0,9,7,13,11,0,0,0,0,0,0,0,0,17
"1134",2020-10-10,1,0,64,1,1464,0,0,0,47,41,50,41,0,3,1,0,0,0,0,1,64
"1135",2020-10-10,2,0,20,2,609,0,0,1,16,17,15,16,2,2,0,0,2,0,0,2,17
"1136",2020-10-10,3,2,6,7,251,2,0,0,2,0,0,0,4,2,0,4,0,4,2,5,1
"1137",2020-10-11,0,0,8,0,141,0,0,0,2,13,3,14,0,0,0,0,0,0,0,0,8
"1138",2020-10-11,1,1,27,2,383,0,1,0,15,71,16,71,1,2,0,1,0,1,0,2,26
"1139",2020-10-11,2,0,3,1,234,0,0,0,3,14,2,14,1,0,0,1,0,1,1,0,2
"1140",2020-10-11,3,0,4,1,77,0,0,0,2,3,1,2,1,1,0,0,1,0,0,1,1
"1141",2020-10-12,0,0,33,0,559,0,0,0,13,24,14,24,0,1,1,0,0,0,0,0,33
"1142",2020-10-12,1,0,103,3,2022,0,0,0,68,68,70,70,1,1,0,1,0,1,0,3,101
"1143",2020-10-12,2,0,38,1,904,0,0,0,16,17,22,22,0,1,0,0,0,0,0,1,35
"1144",2020-10-12,3,3,6,2,286,3,0,0,1,3,1,3,1,1,1,1,1,0,2,0,5
"1145",2020-10-13,0,0,22,0,443,0,0,0,11,24,13,27,1,0,0,0,1,0,0,0,21
"1146",2020-10-13,1,1,95,1,1814,0,1,0,58,57,63,59,0,3,2,0,0,0,0,1,94
"1147",2020-10-13,2,0,21,2,728,0,0,0,16,18,17,17,0,2,0,0,0,0,0,2,18
"1148",2020-10-13,3,1,2,3,262,1,0,0,2,2,1,1,1,1,0,1,0,1,3,0,1
"1149",2020-10-14,0,0,27,1,463,0,0,0,13,19,14,20,0,0,0,1,0,0,0,1,27
"1150",2020-10-14,1,0,130,3,2034,0,0,1,73,54,88,72,3,0,0,2,2,1,0,3,126
"1151",2020-10-14,2,0,32,5,679,0,0,0,17,23,21,26,1,2,1,1,0,1,0,5,29
"1152",2020-10-14,3,1,6,4,204,0,1,0,2,9,1,4,1,5,2,0,1,0,2,2,4
"1153",2020-10-15,0,1,60,0,466,0,1,0,36,13,45,22,0,0,0,0,0,0,0,0,60
"1154",2020-10-15,1,0,121,1,1750,0,0,0,78,53,86,62,2,1,0,1,0,2,0,1,119
"1155",2020-10-15,2,0,28,4,632,0,0,0,19,13,18,14,3,1,0,3,0,3,1,3,24
"1156",2020-10-15,3,1,3,1,171,0,1,0,1,2,2,1,0,2,1,0,0,0,0,1,3
"1157",2020-10-16,0,0,34,0,447,0,0,1,17,13,19,15,0,0,0,0,0,0,0,0,33
"1158",2020-10-16,1,0,79,4,1776,0,0,0,43,63,55,72,0,3,1,1,0,0,0,4,79
"1159",2020-10-16,2,0,42,5,775,0,0,1,23,22,26,27,2,0,0,2,0,2,0,5,38
"1160",2020-10-16,3,0,6,3,224,0,0,0,0,2,0,2,1,1,0,1,0,1,0,3,4
"1161",2020-10-17,0,0,27,0,376,0,0,0,13,18,17,22,0,0,0,0,0,0,0,0,27
"1162",2020-10-17,1,0,66,1,1382,0,0,0,50,44,53,47,1,1,1,1,0,1,0,1,65
"1163",2020-10-17,2,1,22,2,669,1,0,0,14,20,15,20,1,2,2,1,0,1,0,2,21
"1164",2020-10-17,3,1,4,3,230,1,0,0,2,4,1,3,1,1,1,0,1,0,0,3,3
"1165",2020-10-18,0,0,10,1,137,0,0,0,8,25,8,25,0,0,0,0,0,0,0,1,10
"1166",2020-10-18,1,0,21,2,413,0,0,0,15,77,14,76,2,2,1,2,0,2,1,1,18
"1167",2020-10-18,2,2,2,0,250,2,0,0,0,19,1,17,0,3,2,0,0,0,0,0,2
"1168",2020-10-18,3,1,3,3,96,1,0,0,1,2,0,0,1,2,0,2,0,1,0,3,1
"1169",2020-10-19,0,0,40,1,613,0,0,0,26,17,26,18,1,0,0,1,0,1,0,1,39
"1170",2020-10-19,1,0,140,1,2050,0,0,0,103,94,115,108,3,1,1,1,2,1,0,1,137
"1171",2020-10-19,2,1,44,3,961,1,0,0,30,21,28,21,5,3,2,2,3,2,1,2,38
"1172",2020-10-19,3,2,19,5,262,2,0,1,8,5,3,3,6,3,1,3,2,4,0,5,10
"1173",2020-10-20,0,0,44,1,527,0,0,0,23,16,27,20,0,0,0,0,0,0,0,1,44
"1174",2020-10-20,1,0,149,3,1993,0,0,0,88,89,103,104,3,3,2,2,1,2,0,3,146
"1175",2020-10-20,2,0,44,0,763,0,0,0,25,21,29,25,1,1,1,0,1,0,0,0,42
"1176",2020-10-20,3,1,11,7,228,1,0,0,5,6,4,4,2,3,0,2,0,2,2,5,9
"1177",2020-10-21,0,0,37,0,535,0,0,0,10,14,15,18,0,1,0,0,0,0,0,0,37
"1178",2020-10-21,1,0,123,0,2050,0,0,0,79,70,87,78,1,1,0,0,1,0,0,0,122
"1179",2020-10-21,2,0,26,1,706,0,0,0,14,23,17,24,0,2,2,0,0,0,0,1,24
"1180",2020-10-21,3,3,10,2,163,1,2,0,3,4,4,5,1,1,0,2,0,1,2,0,7
"1181",2020-10-22,0,0,39,0,475,0,0,0,18,23,23,28,0,0,0,0,0,0,0,0,39
"1182",2020-10-22,1,0,135,4,1835,0,0,0,82,61,94,75,5,3,2,4,2,3,0,4,130
"1183",2020-10-22,2,1,42,1,615,1,0,0,23,24,24,27,4,2,1,0,3,1,0,1,38
"1184",2020-10-22,3,0,9,2,156,0,0,0,3,4,2,1,2,4,1,1,1,1,1,1,4
"1185",2020-10-23,0,0,37,0,436,0,0,0,20,27,22,29,0,0,0,0,0,0,0,0,37
"1186",2020-10-23,1,0,121,2,1603,0,0,0,63,68,71,78,3,1,1,0,2,1,0,2,118
"1187",2020-10-23,2,1,44,5,672,0,1,0,28,23,33,29,2,1,1,1,1,1,0,5,42
"1188",2020-10-23,3,3,15,4,226,1,2,1,10,5,4,4,8,3,2,4,3,5,2,2,7
"1189",2020-10-24,0,0,38,0,372,0,0,0,21,19,25,24,1,0,0,0,0,1,0,0,37
"1190",2020-10-24,1,0,114,0,1419,0,0,0,73,74,81,78,0,4,3,0,0,0,0,0,113
"1191",2020-10-24,2,2,37,0,679,1,1,1,26,23,28,21,0,4,2,0,0,0,0,0,36
"1192",2020-10-24,3,3,8,3,232,3,0,2,3,7,2,4,1,3,0,1,0,1,0,3,3
"1193",2020-10-25,0,0,9,0,121,0,0,0,7,37,7,37,0,0,0,0,0,0,0,0,9
"1194",2020-10-25,1,0,29,0,375,0,0,0,21,113,22,114,1,1,0,0,1,0,0,0,28
"1195",2020-10-25,2,0,11,2,249,0,0,0,5,30,6,30,0,1,0,0,0,0,1,1,10
"1196",2020-10-25,3,1,1,1,113,1,0,0,1,5,0,3,1,2,1,0,1,0,0,1,0
"1197",2020-10-26,0,0,66,0,552,0,0,0,33,34,39,40,0,0,0,0,0,0,0,0,66
"1198",2020-10-26,1,0,212,2,2281,0,0,0,126,131,144,148,1,2,1,2,1,0,0,2,211
"1199",2020-10-26,2,0,48,2,955,0,0,1,28,40,32,43,3,4,2,1,2,1,0,2,44
"1200",2020-10-26,3,1,10,5,242,1,0,0,6,6,4,3,3,4,1,4,0,3,3,2,7
"1201",2020-10-27,0,0,42,0,482,0,0,0,18,28,26,36,0,0,0,0,0,0,0,0,42
"1202",2020-10-27,1,1,182,3,2120,0,1,0,91,95,113,116,1,2,1,1,0,1,0,3,180
"1203",2020-10-27,2,0,52,3,740,0,0,0,30,36,32,34,1,5,4,0,1,0,0,3,49
"1204",2020-10-27,3,2,20,2,245,2,0,0,8,4,5,4,4,1,1,2,1,3,0,2,15
"1205",2020-10-28,0,0,70,0,581,0,0,0,33,31,38,34,0,2,0,0,0,0,0,0,70
"1206",2020-10-28,1,1,215,3,2154,1,0,0,110,114,132,139,5,2,1,1,3,2,0,3,210
"1207",2020-10-28,2,1,55,2,638,0,1,0,35,26,35,29,4,1,0,0,4,0,0,2,51
"1208",2020-10-28,3,0,11,2,173,0,0,0,7,3,8,4,1,1,1,1,0,1,0,2,9
"1209",2020-10-29,0,0,93,2,550,0,0,0,39,27,43,32,2,1,1,2,0,2,0,2,91
"1210",2020-10-29,1,0,211,6,2054,0,0,0,113,110,129,129,5,2,0,2,3,2,0,6,206
"1211",2020-10-29,2,0,42,3,702,0,0,1,27,39,26,36,3,5,4,1,2,1,0,3,37
"1212",2020-10-29,3,1,11,4,194,1,0,1,7,3,4,0,3,3,1,2,2,1,1,3,7
"1213",2020-10-30,0,0,60,0,464,0,0,0,28,21,34,28,1,0,0,0,1,0,0,0,59
"1214",2020-10-30,1,0,191,5,1867,0,0,0,102,123,122,142,1,2,0,2,0,1,0,5,189
"1215",2020-10-30,2,0,60,3,703,0,0,0,43,42,47,42,1,5,4,0,1,0,1,2,58
"1216",2020-10-30,3,1,5,0,227,1,0,0,1,9,1,6,1,4,4,0,1,0,0,0,3
"1217",2020-10-31,0,0,58,0,374,0,0,0,29,21,35,27,0,0,0,0,0,0,0,0,58
"1218",2020-10-31,1,0,151,3,1501,0,0,0,104,90,120,106,1,1,1,0,0,1,0,3,149
"1219",2020-10-31,2,2,45,2,653,1,1,0,32,44,29,42,5,4,3,1,4,1,0,2,39
"1220",2020-10-31,3,0,4,2,197,0,0,0,1,7,2,6,0,2,1,0,0,0,0,2,4
"1221",2020-11-01,0,0,11,0,105,0,0,0,4,46,8,50,0,0,0,0,0,0,0,0,11
"1222",2020-11-01,1,0,35,1,391,0,0,0,19,174,23,172,1,7,4,1,0,1,0,1,32
"1223",2020-11-01,2,1,22,3,215,1,0,0,10,48,13,47,0,4,3,0,0,0,0,3,20
"1224",2020-11-01,3,0,3,4,102,0,0,0,2,9,1,6,1,3,1,1,0,1,2,2,1
"1225",2020-11-02,0,0,85,0,638,0,0,0,34,41,41,48,0,0,0,0,0,0,0,0,85
"1226",2020-11-02,1,0,296,3,2378,0,0,0,174,210,202,234,3,7,3,0,2,1,0,3,290
"1227",2020-11-02,2,1,92,5,946,1,0,1,59,42,63,46,3,3,3,1,3,0,0,5,87
"1228",2020-11-02,3,1,19,5,296,1,0,0,7,6,7,3,3,6,2,1,2,1,0,5,13
"1229",2020-11-03,0,0,87,0,554,0,0,0,39,52,48,61,0,0,0,0,0,0,0,0,87
"1230",2020-11-03,1,1,279,5,2051,1,0,0,172,217,191,236,2,2,2,3,1,1,0,5,273
"1231",2020-11-03,2,0,88,4,746,0,0,0,46,58,50,61,5,6,3,3,3,2,1,3,82
"1232",2020-11-03,3,0,9,3,204,0,0,0,5,6,2,4,4,3,1,2,2,2,1,2,4
"1233",2020-11-04,0,0,93,0,627,0,0,0,43,50,55,62,0,0,0,0,0,0,0,0,93
"1234",2020-11-04,1,0,357,4,2189,0,0,0,201,188,231,221,8,5,3,2,4,4,0,4,348
"1235",2020-11-04,2,0,101,5,752,0,0,0,56,49,61,57,8,5,4,2,4,4,2,3,90
"1236",2020-11-04,3,1,14,5,189,0,1,0,7,11,3,9,7,5,2,3,3,4,2,3,5
"1237",2020-11-05,0,0,98,0,597,0,0,0,45,31,57,43,0,0,0,0,0,0,0,0,98
"1238",2020-11-05,1,0,295,1,2092,0,0,0,162,145,175,156,2,4,3,1,1,1,0,1,293
"1239",2020-11-05,2,1,92,3,628,0,1,0,52,47,57,54,5,3,1,2,5,0,1,2,85
"1240",2020-11-05,3,0,23,6,176,0,0,0,10,9,7,7,5,4,2,1,4,1,1,5,14
"1241",2020-11-06,0,0,107,0,519,0,0,0,45,35,51,40,0,1,1,0,0,0,0,0,106
"1242",2020-11-06,1,0,326,5,1919,0,0,0,179,147,198,169,7,4,2,3,4,3,1,4,318
"1243",2020-11-06,2,0,87,12,730,0,0,1,44,49,50,53,3,5,3,1,1,2,0,12,77
"1244",2020-11-06,3,1,24,4,202,1,0,0,9,7,10,5,3,6,4,0,3,0,3,1,17
"1245",2020-11-07,0,0,95,0,506,0,0,0,37,35,51,49,0,0,0,0,0,0,0,0,95
"1246",2020-11-07,1,0,282,5,1834,0,0,0,155,135,194,172,2,4,2,0,2,0,0,5,279
"1247",2020-11-07,2,1,78,10,749,0,1,0,46,29,47,32,5,3,2,2,4,1,2,8,68
"1248",2020-11-07,3,2,16,6,194,1,1,1,8,5,5,4,4,2,1,0,2,2,2,3,8
"1249",2020-11-08,0,0,20,3,141,0,0,0,13,33,14,34,0,0,0,0,0,0,0,3,20
"1250",2020-11-08,1,0,63,6,439,0,0,0,34,131,32,131,5,3,1,3,3,2,0,6,58
"1251",2020-11-08,2,0,25,7,224,0,0,0,13,49,11,47,3,3,2,2,2,1,1,6,19
"1252",2020-11-08,3,0,9,8,90,0,0,1,3,6,0,3,3,3,1,2,1,2,3,5,3
"1253",2020-11-09,0,0,135,0,659,0,0,0,51,60,64,73,0,0,0,0,0,0,0,0,135
"1254",2020-11-09,1,0,429,12,2376,0,0,0,224,187,266,226,1,4,0,3,1,0,0,12,419
"1255",2020-11-09,2,3,128,9,902,3,0,0,62,64,66,65,5,8,6,2,2,3,0,9,118
"1256",2020-11-09,3,2,35,6,266,1,1,4,9,10,10,12,3,2,0,3,1,2,4,2,26
"1257",2020-11-10,0,0,110,0,604,0,0,0,39,29,45,35,0,0,0,0,0,0,0,0,109
"1258",2020-11-10,1,0,393,7,2447,0,0,0,174,158,194,180,6,4,4,1,2,4,0,7,384
"1259",2020-11-10,2,0,93,5,879,0,0,0,42,52,40,49,6,7,5,0,6,0,1,4,83
"1260",2020-11-10,3,3,39,4,212,2,1,2,8,9,5,6,5,5,4,3,1,4,1,3,29
"1261",2020-11-11,0,0,103,1,568,0,0,0,31,39,38,46,1,1,0,0,1,0,0,1,102
"1262",2020-11-11,1,0,387,4,2146,0,0,0,151,170,178,197,4,4,2,1,3,1,0,4,381
"1263",2020-11-11,2,0,115,8,663,0,0,0,49,62,49,66,6,2,2,3,3,3,0,8,106
"1264",2020-11-11,3,4,26,7,170,2,2,2,8,8,5,8,7,4,2,3,3,4,1,6,14
"1265",2020-11-12,0,0,162,1,409,0,0,0,38,33,51,47,1,0,0,1,0,1,0,1,161
"1266",2020-11-12,1,0,419,8,1792,0,0,0,150,192,161,204,7,6,4,4,5,2,0,8,411
"1267",2020-11-12,2,0,132,5,543,0,0,0,50,43,54,51,6,2,2,1,4,2,1,4,120
"1268",2020-11-12,3,1,32,1,137,1,0,0,7,12,5,7,3,6,2,0,3,0,0,1,22
"1269",2020-11-13,0,0,126,0,452,0,0,0,42,42,51,51,0,0,0,0,0,0,0,0,125
"1270",2020-11-13,1,0,455,4,1411,0,0,0,171,168,197,194,5,5,2,1,4,1,0,4,448
"1271",2020-11-13,2,1,133,10,546,1,0,1,44,63,52,71,3,3,1,1,2,1,0,10,124
"1272",2020-11-13,3,0,38,17,169,0,0,1,9,11,11,12,5,6,2,4,3,2,4,13,27
"1273",2020-11-14,0,0,140,0,597,0,0,1,41,35,51,45,0,0,0,0,0,0,0,0,138
"1274",2020-11-14,1,0,395,11,2214,0,0,0,158,181,195,215,2,5,2,1,0,2,0,11,389
"1275",2020-11-14,2,0,132,9,825,0,0,1,60,67,67,72,2,4,3,0,2,0,1,8,127
"1276",2020-11-14,3,3,36,7,208,2,1,3,8,10,5,11,5,1,0,5,1,4,3,4,25
"1277",2020-11-15,0,0,38,0,205,0,0,0,15,43,17,45,0,0,0,0,0,0,0,0,38
"1278",2020-11-15,1,0,91,8,607,0,0,0,42,185,40,181,3,5,2,3,1,2,0,8,85
"1279",2020-11-15,2,0,33,8,293,0,0,0,13,53,11,50,2,3,1,2,0,2,0,8,25
"1280",2020-11-15,3,3,18,6,99,1,2,0,3,11,2,8,3,5,1,1,0,3,1,5,11
"1281",2020-11-16,0,0,140,0,739,0,0,0,59,43,66,50,0,0,0,0,0,0,0,0,140
"1282",2020-11-16,1,0,588,6,3036,0,0,0,298,215,331,249,3,2,0,2,1,2,0,6,583
