bstar,beta_d,first_inf_day,sd_1,sd_2,sd_3,sd_4,delta_IM_1,delta_IM_2,delta_IM_3,delta_IM_4,delta_IS_1,delta_IS_2,delta_IS_3,delta_IS_4,rho_A_1,rho_A_2,rho_A_3,rho_A_4,m_1,m_2,m_3,m_4
0.0200349755911157,0.314985981595237,20.9631744348444,0.557901826221496,0.346457419823855,0.458151037059724,0.616516199428588,0.133201711215079,0.238542753197253,0.192868149969727,0.109375829529017,0.258238053228706,0.128139882418327,0.193252646992914,0.304080822761171,0.213318620435894,0.246955874911509,0.189714906353038,0.228514266922139,0.991619301792234,0.982747344996314,0.888051278635394,0.675057241406757
0.0200842360686511,0.355528919945937,24.8736920324154,0.535909446608275,0.331402006745338,0.615452529396862,0.663736887462437,0.0591777941212058,0.233128148913383,0.236198259163648,0.17043662564829,0.369221782381646,0.328859315789305,0.101220103073865,0.111077933036722,0.201467453723308,0.276005117408931,0.228340904926881,0.263084949937183,0.992304309824482,0.990293250507675,0.889675838907715,0.640355833112262
0.0214527278160676,0.342044276848901,23.0338080311194,0.674632261879742,0.478048913646489,0.429359089210629,0.555054161231965,0.0431180374696851,0.203038349393755,0.0800335988216102,0.149364343546331,0.174859482911415,0.186823802557774,0.180254336469807,0.186651627859101,0.219003178132698,0.195995693444274,0.159935414325446,0.25127173201181,0.994894275723025,0.98816153124324,0.870296846840065,0.84228338761488
0.0211813095631078,0.363820537750144,24.7768382527865,0.361497453320771,0.438056274503469,0.677123361732811,0.416846075374633,0.051686352994293,0.179064786564559,0.094294770155102,0.16100925931707,0.343243898940273,0.126928298152052,0.264108145888895,0.348317582136951,0.229171168198809,0.297915382264182,0.249048672721256,0.188694311503787,0.99377100475505,0.965715639883419,0.89257218520157,0.85529721662635
0.0200220465753227,0.405045967223123,20.647314441856,0.411309280246496,0.477013928443193,0.415513223223388,0.592668705619872,0.052628826983273,0.238152554091066,0.066336728669703,0.147828647345304,0.270264810370281,0.237286906433292,0.323405490024015,0.208601753413677,0.159857574175112,0.205701055575628,0.247539126011543,0.163508012902457,0.991906966699287,0.984625686118379,0.945902104040142,0.742248303378001
0.0211474323598668,0.346593234408647,23.6719104801305,0.616336516104639,0.457810738123953,0.494829715881497,0.437518002931029,0.0666324774734676,0.139568355809897,0.0688290118053555,0.181203040629625,0.384712455025874,0.286753920372576,0.27473158929497,0.191844085557386,0.1659557729261,0.206804801453836,0.258095712668728,0.177778469456825,0.990793496327475,0.982340076663531,0.879644356237259,0.627032221998088
0.0208808112377301,0.358347094571218,21.1609971313737,0.44069639025256,0.485429561696947,0.677454486768693,0.381930979061872,0.0308867399580777,0.192921159584075,0.197052162904292,0.0460845556668937,0.371705341269262,0.191735933092423,0.348630173201673,0.316679479251616,0.221100671065506,0.158423600660171,0.286616686242633,0.295731641538441,0.992654843710363,0.979218799525406,0.897971918745898,0.789849691039417
0.020077612567693,0.442601927916985,24.8618929656222,0.341375823598355,0.400046319421381,0.438919332530349,0.515638123266399,0.0752771816402674,0.170964315459132,0.222984917927533,0.212909592818469,0.343937089038082,0.177356815501116,0.364111165236682,0.255564782395959,0.195342644699849,0.26746527798241,0.233740162162576,0.271582465572283,0.988896608449519,0.990636846795678,0.893682934935205,0.669844178429339
0.0202934914315119,0.319076533266343,19.468192354776,0.686039048992097,0.433926937170327,0.416136386897415,0.582407528534532,0.0282687874510884,0.064453228469938,0.0804885030351579,0.210428956281394,0.340708265593275,0.201626254315488,0.339026628807187,0.133910496626049,0.22169192803558,0.178799029416405,0.258982021606062,0.231887586798985,0.993723461696878,0.975732500639278,0.92528266903013,0.764534589140676
0.0203141577308998,0.465159910044167,23.7569571798667,0.683705582097173,0.434168824926019,0.655390062276274,0.565793940424919,0.0489883021824062,0.0682198666594923,0.214406155087054,0.117994049172848,0.150494560529478,0.292987441108562,0.309411873831414,0.348012707103044,0.224293588742148,0.272464618517552,0.292038502078503,0.22187113543041,0.99020045273006,0.974942822678713,0.920676771956496,0.664882935762871
0.0209935688553378,0.419084893679246,23.4465924673714,0.619442942179739,0.402463362179697,0.575556540582329,0.463095359038562,0.0533843462541699,0.246962790451944,0.237084010355175,0.141062657590955,0.2961795367999,0.338685431564227,0.147549025644548,0.255183139396831,0.295216084329877,0.261347078089602,0.202848295890726,0.214307304681279,0.991588506866246,0.961873667743057,0.902080829709303,0.63988926238846
0.021020710519515,0.647006086807232,24.506302466616,0.633946491964161,0.474452428985387,0.623466885183007,0.336408862657845,0.0368813974224031,0.232733494378626,0.18442885261029,0.132052077427506,0.298938623094,0.380870410916396,0.18370790402405,0.114937636139803,0.164068182581104,0.243456176435575,0.167517864285037,0.272254814801272,0.989087267514318,0.975972572584869,0.909307001160923,0.843627557104919
0.020882674138993,0.529335058969446,24.5518614002503,0.431329331174493,0.574732335750014,0.376928907167166,0.333764924481511,0.0627901081740856,0.248048797883093,0.112285016514361,0.203702827617526,0.366637914185412,0.259445951064117,0.366320184525102,0.258705729269423,0.173526907875203,0.177096299082041,0.210179391922429,0.174904659215827,0.994670250365511,0.975965229602298,0.948519369838759,0.85345605871873
0.0202003128780052,0.533889363065828,21.4335719160736,0.525566607620567,0.484018740989268,0.577679298631847,0.623262900300324,0.0420751606859267,0.157141477707773,0.08644975123927,0.0706569487601519,0.124297528387979,0.188460659375414,0.182719536405057,0.150498305633664,0.283241046080366,0.206969375617336,0.256949814828113,0.265153392241336,0.991498901532963,0.965494028463727,0.901724685074296,0.840023917790968
0.0200019087083638,0.375416470773052,21.9141120198183,0.573804137296975,0.421957138460129,0.34452578406781,0.679636482521892,0.0771691093966365,0.150678445808589,0.128433837927878,0.20601172812283,0.204538731952198,0.247125688311644,0.118776016449556,0.354006739263423,0.170341402420308,0.216284359514248,0.260630695440341,0.167488214070909,0.989185701064765,0.983113661452662,0.884986624228768,0.782493771291338
0.0209354631882161,0.286850380094256,14.0666906940751,0.508167177904397,0.578840121719986,0.321190491970628,0.423082869499922,0.0265250913053751,0.200174741800874,0.107672959789634,0.034092756062746,0.378706692252308,0.28072488384787,0.196356239356101,0.273516875714995,0.191474810766522,0.294982500805054,0.189901836204808,0.26247978854226,0.992512145640329,0.994601974695688,0.94522604573518,0.645017437175848
0.0202724594529718,0.541884615237359,19.387588202022,0.682006709836423,0.577287653367966,0.35246902005747,0.444539908692241,0.0104800883121789,0.0803387998975813,0.21303999857977,0.0570730491727591,0.121845412254334,0.277813094854355,0.234344492130913,0.136529883835465,0.153308644448407,0.186315163923427,0.292648431274574,0.225600652524736,0.994717049924657,0.96417037585983,0.895910274137277,0.762973642621655
0.0208292204095051,0.252007917955052,24.2867040466517,0.480254389438778,0.37633472122252,0.398211114387959,0.615785440150648,0.0391563693247736,0.19867095997557,0.244524705260992,0.0703082895278931,0.117771041486412,0.147762018325739,0.128070669691078,0.38740194644779,0.218173297634348,0.170064081705641,0.251945485768374,0.173066487489268,0.99299776273407,0.971721082103904,0.925285746152513,0.848962399822194
0.0203008822025731,0.367691353999544,21.7716186768375,0.50696689337492,0.357060581352562,0.63877762677148,0.518080449197441,0.113422730006278,0.226692269239575,0.226870208494365,0.0704465480707586,0.131274769664742,0.256034634029493,0.20872985208407,0.109111914341338,0.217817392246798,0.2223838425125,0.282722697558347,0.161960284074303,0.994581825733185,0.994210349501809,0.94094070084393,0.81735429098364
0.0210100940754637,0.28949784389697,24.1878898194991,0.568766478542238,0.376233638450503,0.577750875707716,0.600769545324147,0.030998444352299,0.204726785104722,0.210985897816718,0.225901045240462,0.327979956218042,0.130635092779994,0.15991799919866,0.343337839189917,0.207855882612057,0.22318308519898,0.231049732665997,0.250999766180757,0.988018654013053,0.987406850705156,0.937305876903701,0.807957307847682
0.0208223627926782,0.352733971911948,20.8928768169135,0.315662895515561,0.526739111915231,0.582641702610999,0.632811280805618,0.0313772513344884,0.115051214210689,0.100050319693983,0.0842913520522416,0.340870274230838,0.184352144715376,0.103031099867076,0.279730113851838,0.183433598955162,0.198123375198338,0.189839053060859,0.187944840278942,0.991201536310837,0.974210480060428,0.94729790503392,0.72144109162502
0.0220100693171844,0.285244559287094,24.5839504101314,0.691301809437573,0.388949415180832,0.678769091609865,0.656293319165707,0.0316372281312942,0.0388660716637969,0.225749901700765,0.0355499613285065,0.138915403373539,0.115400028647855,0.367652379837819,0.340574081451632,0.289873035822529,0.263992487126961,0.260210364719387,0.167817825917155,0.995259560883045,0.965277107723523,0.951196294503752,0.853637189026922
0.0210903385328129,0.457489643851295,22.2357849674299,0.460771773476154,0.580513679608703,0.370771641284227,0.443541240133345,0.0191244498826563,0.0649400102905929,0.0768533548898995,0.212141680736095,0.360759698692709,0.301359684206545,0.218870780756697,0.117788361781277,0.27144134537084,0.191956696857233,0.253730082325637,0.160279250505846,0.995059371802956,0.985619455913547,0.914791707065888,0.797432504482567
0.0217792823212221,0.387531824037433,23.8381346841343,0.689394440408796,0.513052860368043,0.32492815759033,0.618825445882976,0.0696875952929258,0.223440066892654,0.0686819070018828,0.0672616502828896,0.10566152848769,0.14359106044285,0.129484310001135,0.18806478145998,0.206098842818756,0.220906808890868,0.27146583533613,0.154270144819748,0.990009784705937,0.967606559669366,0.932767564812675,0.811817782644648
